name,image_url,rating_star,ratings,reviews,processor,ram,operating_system,rom,display,warranty,actual_price,discount_price,discount
ASUS Expertbook P3 Metal Intel Core i7 13th Gen 13620H - (32 GB/1 TB SSD/Windows 11 Home) P3405CVA-LY0...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/r/k/-original-imahehnhx7ybmmfg.jpeg?q=70,4.5,25 Ratings,2 Reviews,Intel Core i7 Processor (13th Gen),32 GB DDR5 RAM,Windows 11 Home Operating System,1 TB SSD,"Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity)",1 Year Onsite Warranty,"₹1,19,990","₹73,990",38% off
HP 255 G10 (2024) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 250 G10 Thin and Lig...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/3/g/250-g10-laptop-hp-original-imah743dczyznxz9.jpeg?q=70,4,536 Ratings,53 Reviews,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,Windows 11,1 Year Onsite Warranty,"₹31,990","₹26,800",16% off
Acer Aspire Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) AL15-52H Thin and Light...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/a/o/-original-imah7tknwg7brmfv.jpeg?q=70,4.1,"1,013 Ratings",98 Reviews,Intel Core i5 Processor (12th Gen),16 GB LPDDR5 RAM,Windows 11 Home Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Carry-in Warranty,"₹56,990","₹42,990",24% off
Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/u/a/-original-imahcd9hd8sfkypj.jpeg?q=70,4.2,"3,614 Ratings",279 Reviews,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Domestic Warranty,"₹43,000","₹24,990",41% off
Acer Aspire 3 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/i/0/-original-imahcfdf4x4zchpg.jpeg?q=70,4.3,402 Ratings,32 Reviews,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Carry-in Warranty,"₹66,999","₹40,990",38% off
Lenovo V15 AMD Ryzen 3 Quad Core 7th Gen 7320U - (8 GB/512 GB SSD/Windows 11 Home/1 GB Graphics) V15 G...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/0/p/w/-original-imahcd9zhtpmz68d.jpeg?q=70,4,164 Ratings,19 Reviews,AMD Ryzen 3 Quad Core Processor (7th Gen),8 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,MS OFFICE,1 year Onsite Warrenty,"₹39,990","₹29,979",25% off
HP MS Office 2024 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) fd0465TU Thin and L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/d/b/-original-imahcd9nacawup3p.jpeg?q=70,4.4,13 Ratings,0 Reviews,Intel Core i3 Processor (13th Gen),8 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,Microsoft Office H&S Edition 2024,1 Year Carry-in Warranty,"₹48,419","₹35,550",26% off
Lenovo IdeaPad Slim 3 Next Gen AI PC WUXGA IPS Copilot + PC Qualcomm Snapdragon X - (16 GB/512 GB SSD/...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/8/j/c/-original-imahehrb5fvx8uuq.jpeg?q=70,,,,Qualcomm Snapdragon X Processor,16 GB LPDDR5X RAM,Windows 11 Home Operating System,512 GB SSD,Office Home 2024,1 Year Onsite Warranty,"₹93,490","₹57,990",37% off
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, Copilot+ PC Qualcomm Snapdra...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/g/d/-original-imahefyfyqwuhhga.jpeg?q=70,4.7,10 Ratings,0 Reviews,Qualcomm Snapdragon X Processor,16 GB LPDDR5X RAM,Windows 11 Home Operating System,512 GB SSD,"Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year",1 Year Onsite Warranty,"₹92,990","₹67,990",26% off
HP 15 G10 (2025) AMD Athlon Dual Core 7120U - (8 GB/256 GB SSD/Windows 11 Home) 15 G10 Thin and Light ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/3/3/15-g10-thin-and-light-laptop-hp-original-imah9z2bfz8x4ysf.jpeg?q=70,4,32 Ratings,3 Reviews,AMD Athlon Dual Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Home Operating System,256 GB SSD,"Microsoft Office 2021, Windows 11 Home",1 Year Onsite Warranty,"₹49,000","₹24,550",49% off
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Ligh...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/k/d/-original-imahb2kbf2zdan3z.jpeg?q=70,4.1,"1,422 Ratings",127 Reviews,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Carry-in Warranty,"₹59,990","₹36,990",38% off
Lenovo LOQ Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/x/2/-original-imahcd9h24um3gds.jpeg?q=70,4.3,"1,818 Ratings",152 Reviews,Intel Core i5 Processor (13th Gen),16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,Office Home & Student 2021,1Yr Warranty and 1 Yr Accidental Damage Protection,"₹1,04,490","₹74,990",28% off
HP Victus AI 31 TOPS AMD Ryzen 5 Hexa Core 8645HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NV...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/m/u/-original-imahdxrfhtfyyxfj.jpeg?q=70,4.3,150 Ratings,17 Reviews,AMD Ryzen 5 Hexa Core Processor,16 GB DDR5 RAM,Windows 11 Home Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,"₹73,930","₹58,990",20% off
MOTOROLA Motobook 60 Full Metal OLED (i5 14th Gen) Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Wi...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/q/l/-original-imahcyacqqquv9g4.jpeg?q=70,4.3,242 Ratings,37 Reviews,Intel Core 5 (Series 2) Processor,16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,Office Home 2024,1 Year Onsite Warranty,"₹93,690","₹54,990",41% off
DELL 14 Next Gen AI PC Intel Core Ultra 5 226V - (16 GB/512 GB SSD/Windows 11 Home) DB04250 2in1 2 in ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/d/y/-original-imahekvhbkhacyxf.jpeg?q=70,,,,Intel Core Ultra 5 Processor,16 GB LPDDR5X RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Touchscreen Display,1 Year Onsite Warranty,"₹1,02,859","₹84,990",17% off
Acer Aspire 7 Intel Core i5 13th Gen 13420H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/u/v/-original-imahcd9cqb2hnpus.jpeg?q=70,4.3,"2,279 Ratings",167 Reviews,Intel Core i5 Processor (13th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,"₹79,999","₹52,990",33% off
Lenovo LOQ Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/k/4/-original-imahcyp7zzdguvft.jpeg?q=70,4.3,57 Ratings,4 Reviews,Intel Core i5 Processor (13th Gen),16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Carry-in Warranty,"₹1,12,990","₹94,990",15% off
HP Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) 15-fr0025TU Thin and Light Lapto...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/t/u/-original-imahdxrfymmfsjnv.jpeg?q=70,4.2,16 Ratings,1 Reviews,Intel Core i7 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,"₹77,507","₹65,990",14% off
Acer Aspire 3 AMD Ryzen 3 Quad Core 7330U - (8 GB/512 GB SSD/Windows 11 Home) A325-42 Thin and Light L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/m/l/-original-imahcd9zt99rekjd.jpeg?q=70,4.1,592 Ratings,83 Reviews,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Carry-in Warranty,"₹44,990","₹27,000",39% off
Lenovo V 15 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Pro) V 15 Thin and Ligh...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/r/k/v-15-thin-and-light-laptop-lenovo-original-imah9yu5xbkcr4fh.jpeg?q=70,4.4,27 Ratings,2 Reviews,Intel Core i3 Processor (12th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,"Microsoft Office 2021, Windows 11 Pro",1 Year Accidentaly Damage Protection + Onsite,"₹74,990","₹34,990",53% off
ASUS Vivobook Go 14 (2025) with Office 2024 + M365 Basic* AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB S...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/n/3/-original-imah2y2teghzh7xe.jpeg?q=70,4.2,"2,511 Ratings",245 Reviews,AMD Ryzen 3 Quad Core Processor,8 GB LPDDR5 RAM,Windows 11 Home Operating System,512 GB SSD,"Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year",1 Year Onsite Warranty,"₹43,990","₹30,990",29% off
Acer Professional AMD Ryzen 3 Quad Core 7th Gen 7330U With Turbo Boost - (16 GB/512 GB SSD/Windows 11 ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/a/i/travel-lite-tl14-notebook-acer-original-imahbqw5gxdg6mwb.jpeg?q=70,4,13 Ratings,6 Reviews,AMD Ryzen 3 Quad Core Processor (7th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,MS OFFICE,1 year Onsite Warrenty,"₹43,999","₹31,990",27% off
Lenovo IdeaPad 1 AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC7 Thin and Ligh...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/6/b/-original-imahcd9hbzy6ztqh.jpeg?q=70,4.2,475 Ratings,32 Reviews,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Yr. Onsite + 1 Yr. Accidental Damage Protection,"₹71,290","₹43,490",38% off
Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/u/a/-original-imahcd9hd8sfkypj.jpeg?q=70,4.2,"3,614 Ratings",279 Reviews,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Domestic Warranty,"₹43,000","₹24,990",41% off
Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-K...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/l/v/-original-imahcd9jggredwvf.jpeg?q=70,4.5,"9,456 Ratings",820 Reviews,Intel Core i5 Processor (13th Gen),8 GB LPDDR4X RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,"₹78,189","₹48,990",37% off
Thomson NEO Core Series Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) IN-N15I Thin ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/w/o/-original-imahcd9jzptaemqy.jpeg?q=70,3.7,138 Ratings,30 Reviews,Intel Core i3 Processor (12th Gen),8 GB LPDDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite warranty,,"₹44,990",
HP 15 (2024) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0154AU Thin and Ligh...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/3/2/-original-imahcd9khtmt87hu.jpeg?q=70,4.2,"2,629 Ratings",212 Reviews,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,"₹45,995","₹30,990",32% off
ASUS Vivobook 15 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ2325WS Th...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/j/z/-original-imahcd9nqjz6d3dp.jpeg?q=70,4.2,650 Ratings,53 Reviews,Intel Core i3 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,Microsoft Office Home 2024 + Microsoft 365 Basic,1 Year Onsite Warranty,"₹56,990","₹35,990",36% off
Samsung Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/y/6/-original-imahcd9h9ethbxaz.jpeg?q=70,4.5,"4,960 Ratings",529 Reviews,Intel Core i3 Processor (13th Gen),8 GB LPDDR4X RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,"₹57,499","₹34,990",39% off
DELL 15 Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/4/c/4/-original-imahcn9h5zkushk5.jpeg?q=70,4.3,230 Ratings,11 Reviews,Intel Core i5 Processor (13th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,"My Dell (Dell Power Manager,Dell Support Assist)",1 Year Onsite Hardware Service,"₹63,416","₹44,990",29% off
"ASUS Vivobook 16 (2025), Copilot + PC with Office 2024 + M365 Basic*, AI PC Qualcomm Snapdragon X - (1...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/g/a/-original-imahcd9n4hu9gkes.jpeg?q=70,4.1,77 Ratings,8 Reviews,Qualcomm Snapdragon X Processor,16 GB LPDDR5X RAM,Windows 11 Home Operating System,512 GB SSD,"Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year, One-Month Membership of Adobe Creative Cloud All Apps",1 Year Onsite Warranty,"₹84,990","₹57,299",32% off
"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 H...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/5/y/p/-original-imahcd9pdsaxtwzk.jpeg?q=70,4,49 Ratings,5 Reviews,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,"₹74,990","₹44,990",40% off
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/1 TB SSD/Windows 11 Home) AL15-41 Thin and Light...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/k/d/-original-imahb2kbf2zdan3z.jpeg?q=70,4.1,"1,422 Ratings",127 Reviews,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,1 TB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,"₹63,999","₹36,990",42% off
Lenovo IdeaPad Slim 3 Next Gen AI PC WUXGA IPS Copilot + PC Qualcomm Snapdragon X - (16 GB/512 GB SSD/...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/8/j/c/-original-imahehrb5fvx8uuq.jpeg?q=70,,,,Qualcomm Snapdragon X Processor,16 GB LPDDR5X RAM,Windows 11 Home Operating System,512 GB SSD,Office Home 2024,1 Year Onsite Warranty,"₹93,490","₹57,990",37% off
Lenovo Yoga Slim 6 WUXGA OLED Intel Core i5 13th Gen 13500H - (16 GB/1 TB SSD/Windows 11 Home) 14IRH8 ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/v/2/-original-imahcd9j4x8fbg8j.jpeg?q=70,4.4,376 Ratings,42 Reviews,Intel Core i5 Processor (13th Gen),16 GB LPDDR5X RAM,Windows 11 Operating System,1 TB SSD,Microsoft Office Home & Student 2021,1 Year Carry-in Warranty,"₹1,14,690","₹70,990",38% off
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK323...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/v/z/-original-imahcd9n7s6fasde.jpeg?q=70,4.4,"4,148 Ratings",452 Reviews,AMD Ryzen 3 Quad Core Processor,8 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,"₹61,990","₹34,990",43% off
MSI Thin 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/z/d/m/-original-imahcd9jh2tzkfzf.jpeg?q=70,4.3,"1,453 Ratings",113 Reviews,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,2 Year Onsite Warranty,"₹70,990","₹55,990",21% off
Acer Aspire 3 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/i/0/-original-imahcfdf4x4zchpg.jpeg?q=70,4.3,402 Ratings,32 Reviews,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Carry-in Warranty,"₹66,999","₹40,990",38% off
"ASUS Vivobook S14 (2025) with Office 2024 + M365 Basic*, Metallic Design, Copilot+ PC Qualcomm Snapdra...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/g/d/-original-imahefyfyqwuhhga.jpeg?q=70,4.7,10 Ratings,0 Reviews,Qualcomm Snapdragon X Processor,16 GB LPDDR5X RAM,Windows 11 Home Operating System,512 GB SSD,"Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year",1 Year Onsite Warranty,"₹92,990","₹67,990",26% off
Acer Aspire Lite AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Lig...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/k/d/-original-imahb2kbf2zdan3z.jpeg?q=70,4,325 Ratings,33 Reviews,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,"₹63,999","₹39,990",37% off
ASUS Vivobook 15 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ320WS Thin...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/d/z/-original-imahcd9kr2hjnhsc.jpeg?q=70,4.2,650 Ratings,53 Reviews,Intel Core i3 Processor (13th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite warranty,"₹54,990","₹33,990",38% off
ASUS Vivobook 16X (2025) with Office 2024 + M365 Basic* Intel Core i5 13th Gen 13420H - (16 GB/512 GB ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/f/y/-original-imahcyp7e46t8z23.jpeg?q=70,4.3,266 Ratings,16 Reviews,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,"Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year",1 Year Onsite Warranty,"₹89,990","₹64,990",27% off
ASUS Vivobook 15 Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ1765WS Thi...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/g/c/-original-imahcd9d4ehhuwgz.jpeg?q=70,4.3,361 Ratings,20 Reviews,Intel Core i5 Processor (13th Gen),8 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,Microsoft Office Home 2024 + Microsoft 365 Basic,1 Year Onsite Warranty,"₹68,990","₹43,990",36% off
Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-K...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/l/v/-original-imahcd9jggredwvf.jpeg?q=70,4.5,"9,456 Ratings",820 Reviews,Intel Core i5 Processor (13th Gen),8 GB LPDDR4X RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,"₹78,189","₹48,990",37% off
ASUS Vivobook 15 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ2325WS Th...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/j/z/-original-imahcd9nqjz6d3dp.jpeg?q=70,4.2,650 Ratings,53 Reviews,Intel Core i3 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,Microsoft Office Home 2024 + Microsoft 365 Basic,1 Year Onsite Warranty,"₹56,990","₹35,990",36% off
Acer Aspire 7 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/u/v/-original-imahcd9cqb2hnpus.jpeg?q=70,4.3,"2,279 Ratings",167 Reviews,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,"₹84,999","₹54,990",35% off
Lenovo LOQ AMD Ryzen 7 Octa Core 7435HS - (24 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/w/d/-original-imahde5y9jxevzar.jpeg?q=70,4.8,5 Ratings,0 Reviews,AMD Ryzen 7 Octa Core Processor,24 GB DDR5 RAM,Windows 11 Home Operating System,512 GB SSD,Microsoft Office Home 2024,1 Year Carry-in Warranty,"₹93,190","₹67,990",27% off
Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/u/a/-original-imahcd9hd8sfkypj.jpeg?q=70,4.2,"3,614 Ratings",279 Reviews,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Domestic Warranty,"₹43,000","₹24,990",41% off
Samsung Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/y/6/-original-imahcd9h9ethbxaz.jpeg?q=70,4.5,"4,960 Ratings",529 Reviews,Intel Core i3 Processor (13th Gen),8 GB LPDDR4X RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,"₹57,499","₹34,990",39% off
Acer Aspire Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) AL15-53 Notebook,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/y/m/-original-imahcqeynxxzdhcy.jpeg?q=70,4.2,155 Ratings,14 Reviews,Intel Core i3 Processor (13th Gen),8 GB DDR4 RAM,64 bit Windows 11 Home Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Warranty,"₹46,999","₹30,490",35% off
